NF;Data emissão NF;Qtde. Volumes;CIA;CTRC;Data emissão CTE;Cód. Destinatário;Destinatário;Cidade Destino;UF;Agente Transporte;Tipo Agente;Data de inicio de transporte;Previsão;Data da entrega;Status;Ocorrência Entrega;Nome Recebedor;Status 2;Motivo;Status Parceiro
152253;18/05/2026;1;LOU01;42702;19/05/2026;1500001045;D. E. RIBEIRO MAQUINAS - ME;HORTOLANDIA;SP;MVT CAMPINAS - COMERCIO, LOGISTICA E;Transportadora;19/05/2026;22/05/2026;20/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152254;18/05/2026;1;LOU01;42683;19/05/2026;694455;SUPORTE EQUIPAMENTOS LTDA;NOVA LIMA;MG;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;19/05/2026;25/05/2026;21/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152255;18/05/2026;1;LOU01;42729;19/05/2026;44837513;MILLS LOCACAO SERVICOS E LOGISTICA S.A;MARINGA;PR;ALFA TRANSPORTES EIRELLI;Transportadora;19/05/2026;22/05/2026;21/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152256;18/05/2026;1;LOU01;42719;19/05/2026;44844982;MILLS LOCACAO SERVICOS E LOGISTICA LTDA ;DUQUE DE CAXIAS;RJ;RODOVIARIO CAMILO DOS SANTOS FILHO LTDA;Transportadora;19/05/2026;27/05/2026;22/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152257;18/05/2026;1;LOU01;42733;19/05/2026;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;XD DDA;Agregado;19/05/2026;20/05/2026;20/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152258;18/05/2026;1;LOU01;42705;19/05/2026;726327;LOCGUEL LOCADORA DE EQUIPAMENTOS PARA CO;JABOATAO DOS GUARARAPES;PE;TERMACO TERM. M. CONT. SERV ACESS. LTDA;Transportadora;19/05/2026;03/06/2026;28/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152259;18/05/2026;2;LOU01;42728;19/05/2026;44840619;MILLS LOCACAO SERVICOS E LOGISTICA S.A;CACHOEIRINHA;RS;ALFA TRANSPORTES EIRELLI;Transportadora;19/05/2026;26/05/2026;22/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152260;18/05/2026;1;LOU01;42733;19/05/2026;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;XD DDA;Agregado;19/05/2026;20/05/2026;20/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152261;18/05/2026;1;LOU01;42645;19/05/2026;694871;ESTAF EQUIPAMENTOS S/A;SANTANA DE PARNAIBA;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;19/05/2026;20/05/2026;19/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152262;18/05/2026;1;LOU01;42645;19/05/2026;694871;ESTAF EQUIPAMENTOS S/A;SANTANA DE PARNAIBA;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;19/05/2026;20/05/2026;19/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152263;18/05/2026;2;LOU01;42703;19/05/2026;44778992;MILLS ESTRUTURA E SERVICOS DE ENGENHARIA;OSASCO;SP;MVT CAMPINAS - COMERCIO, LOGISTICA E;Transportadora;19/05/2026;20/05/2026;25/05/2026;Entregue Fora do Prazo;Atraso no processo operacional. ;;Entrega Finalizada;Atraso Operacional;Entregue Fora do Prazo
152264;18/05/2026;1;LOU01;42685;19/05/2026;44848794;VR TRAINING SERVICES EIRELI  ME;SAO BERNARDO DO CAMPO;SP;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;19/05/2026;21/05/2026;20/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152265;19/05/2026;1;LOU01;42672;19/05/2026;44904840;BME - LOCACAO E COMERCIO DE MAQUINAS LTD;ARARAQUARA;SP;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;19/05/2026;21/05/2026;20/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152266;19/05/2026;1;LOU01;42668;19/05/2026;44787913;ACESSO EQUIPAMENTOS;BELO HORIZONTE;MG;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;19/05/2026;25/05/2026;20/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152267;19/05/2026;2;LOU01;42703;19/05/2026;44778992;MILLS ESTRUTURA E SERVICOS DE ENGENHARIA;OSASCO;SP;MVT CAMPINAS - COMERCIO, LOGISTICA E;Transportadora;19/05/2026;20/05/2026;25/05/2026;Entregue Fora do Prazo;Atraso no processo operacional. ;;Entrega Finalizada;Atraso Operacional;Entregue Fora do Prazo
152268;19/05/2026;2;LOU01;42701;19/05/2026;44904840;BME - LOCACAO E COMERCIO DE MAQUINAS LTD;ARARAQUARA;SP;MVT CAMPINAS - COMERCIO, LOGISTICA E;Transportadora;19/05/2026;22/05/2026;20/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152269;19/05/2026;1;LOU01;42676;19/05/2026;19488749;F.A.PASSOS ME;MANAUS;AM;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;19/05/2026;27/05/2026;;Em Trânsito Fora;Abri PI junto ao Correios devido a morosidade na atualização de status.;;Entrega Pendente;Atraso Transportador;Em Trânsito Fora
152270;19/05/2026;1;LOU01;42681;19/05/2026;11797601;REDEMAQUINAS COM. E SERV;BARBALHA;CE;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;19/05/2026;28/05/2026;28/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152271;19/05/2026;1;LOU01;42671;19/05/2026;44849936;BETON RENTAL LTDA;GOVERNADOR VALADARES;MG;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;19/05/2026;21/05/2026;21/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152273;19/05/2026;1;LOU01;42679;19/05/2026;45810528;LOXAN DO BRASIL SA;AMERICANA;SP;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;19/05/2026;21/05/2026;20/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152274;19/05/2026;1;LOU01;42675;19/05/2026;719682;ESTAF EQUIPAMENTOS S/A;OLINDA;PE;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;19/05/2026;29/05/2026;25/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152275;19/05/2026;2;LOU01;42731;19/05/2026;243781;LOCAR TRANSPORTES TECNICOS E GUINDASTES ;GUARULHOS;SP;XD DDA;Agregado;19/05/2026;20/05/2026;20/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152277;19/05/2026;2;LOU01;42699;19/05/2026;695444;A GERADORA ALUGUEL DE MAQUINAS S.A.;PARAUAPEBAS;PA;CARVALIMA TRANSP. LTDA;Transportadora;19/05/2026;03/06/2026;29/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152278;19/05/2026;1;LOU01;42730;19/05/2026;1500001142;ESTAF EQUIP SA;BETIM;MG;XD BETIM;Agregado;19/05/2026;22/05/2026;22/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152279;19/05/2026;1;LOU01;42674;19/05/2026;733087;ESTAF EQUIP;SAO JOSE DOS PINHAIS;PR;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;19/05/2026;26/05/2026;21/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152280;19/05/2026;1;LOU01;42726;19/05/2026;45650642;LOCALL LOCACAO DE EQUIPAMENTOS;SAO JOSE DOS PINHAIS;PR;ALFA TRANSPORTES EIRELLI;Transportadora;19/05/2026;21/05/2026;25/05/2026;Entregue Fora do Prazo;Atraso no processo de transbordo. ;;Entrega Finalizada;Atraso Transferência;Entregue Fora do Prazo
152281;19/05/2026;1;LOU01;42678;19/05/2026;243781;LOCAR TRANSPORTES TECNICOS E GUINDASTES ;GUARULHOS;SP;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;19/05/2026;20/05/2026;20/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152282;19/05/2026;1;LOU01;42677;19/05/2026;695370;LOCAR GUINDASTES E TRANSP INTERMOD S/A;SUMARE;SP;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;19/05/2026;21/05/2026;21/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152283;19/05/2026;1;LOU01;42698;19/05/2026;722937;MILLS ESTRUTURAS E SERV DE ENG MS;TRES LAGOAS;MS;CARVALIMA TRANSP. LTDA;Transportadora;19/05/2026;28/05/2026;21/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152285;19/05/2026;1;LOU01;42690;19/05/2026;44922650;VERTICAL LOCACAO DE MAQUINAS E EQUIPAMEN;BELEM;PA;LIMA E CIACCI ENCOMENDAS URGENTES LTDA;Transportadora;19/05/2026;22/05/2026;22/05/2026;Entregue No Prazo;20/05 - Aguardando Conexão - GRU. | AWB 12736520326;;Entrega Finalizada;-;Entregue No Prazo
152286;19/05/2026;1;LOU01;42684;19/05/2026;46232615;VOR LOCACOES DE MAQUINAS E EQUIPAMENTOS;DOURADO;SP;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;19/05/2026;21/05/2026;21/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152287;19/05/2026;1;LOU01;42670;19/05/2026;45842745;AUTO SOCORRO E VOLANTES GRANDAO;PATOS DE MINAS;MG;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;19/05/2026;22/05/2026;22/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152288;19/05/2026;1;LOU01;42702;19/05/2026;1500001045;D. E. RIBEIRO MAQUINAS - ME;HORTOLANDIA;SP;MVT CAMPINAS - COMERCIO, LOGISTICA E;Transportadora;19/05/2026;22/05/2026;20/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152289;19/05/2026;1;LOU01;42677;19/05/2026;695370;LOCAR GUINDASTES E TRANSP INTERMOD S/A;SUMARE;SP;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;19/05/2026;21/05/2026;21/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152290;19/05/2026;1;LOU01;42706;19/05/2026;9000000165;MILLS ESTRUTURAS E SERVICOS DE ENGENHARI;SAO LUIS;MA;TERMACO TERM. M. CONT. SERV ACESS. LTDA;Transportadora;19/05/2026;28/05/2026;28/05/2026;Entregue No Prazo;Entrega conforme frequência de rota para a cidade. Previsão de entrega 29/05.;;Entrega Finalizada;Divergência TT;Entregue No Prazo
152291;19/05/2026;1;LOU01;42682;19/05/2026;17833985;RXR LOCACOES EIRELI;SETE LAGOAS;MG;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;19/05/2026;25/05/2026;21/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152292;19/05/2026;1;LOU01;42720;19/05/2026;1500001247;TEREX LATIN AMERICA IND COM EQ CON LTDA;CARIACICA;ES;RODOVIARIO CAMILO DOS SANTOS FILHO LTDA;Transportadora;19/05/2026;25/05/2026;22/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152293;19/05/2026;1;LOU01;42727;19/05/2026;44999287;LOCALL LOCACAO DE EQUIPAMENTOS;JOINVILLE;SC;ALFA TRANSPORTES EIRELLI;Transportadora;19/05/2026;22/05/2026;26/05/2026;Entregue Fora do Prazo;Atraso no processo de transbordo. ;;Entrega Finalizada;Atraso Transferência;Entregue Fora do Prazo
152294;19/05/2026;1;LOU01;42725;19/05/2026;44839756;MILLS LOCACAO SERVICOS E LOGISTICA S.A;RIO VERDE;GO;EXRESSO RIO VERMELHO TRANSPORTES LTDA;Transportadora;19/05/2026;29/05/2026;26/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152295;19/05/2026;1;LOU01;42732;19/05/2026;44832072;MILLS ESTRUTURA;MONTES CLAROS;MG;XD BETIM;Agregado;19/05/2026;26/05/2026;22/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152297;19/05/2026;1;LOU01;42700;19/05/2026;715287;MILLS ESTRUTURA E SERV DE ENGENHARIA S/A;ANANINDEUA;PA;CARVALIMA TRANSP. LTDA;Transportadora;19/05/2026;01/06/2026;27/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152298;19/05/2026;1;LOU01;42680;19/05/2026;695748;PTA COM E LOC DE EQUIP LTDA;ARUJA;SP;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;19/05/2026;20/05/2026;20/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152299;19/05/2026;1;LOU01;42669;19/05/2026;45990618;ALCANCE BR LTDA;VARGEM GRANDE PAULISTA;SP;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;19/05/2026;21/05/2026;20/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152300;19/05/2026;1;LOU01;42673;19/05/2026;44829152;CORSI - RENTAL LTDA;SANTO ANDRE;SP;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;19/05/2026;21/05/2026;20/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152168;15/05/2026;1;LOU01;42791;20/05/2026;44835585;BMA LOCACOES LTDA;CABEDELO;PB;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;20/05/2026;03/06/2026;25/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152184;15/05/2026;1;LOU01;42779;20/05/2026;690065;MILLS ESTRUTURAS E SERVICOS DE ENGENHARI;PAULINIA;SP;MVT CAMPINAS - COMERCIO, LOGISTICA E;Transportadora;20/05/2026;25/05/2026;22/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152226;18/05/2026;1;LOU01;42796;20/05/2026;741189;LOCASIM COMERCIO IND E LOC DE MAQ;CUIABA;MT;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;20/05/2026;29/05/2026;25/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152272;19/05/2026;2;LOU01;42769;20/05/2026;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;20/05/2026;20/05/2026;20/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152276;19/05/2026;1;LOU01;42811;20/05/2026;44848277;MILLS LOCACAO SERVICOS E LOGISTICAS S.A;RONDONOPOLIS;MT;CARVALIMA TRANSP. LTDA;Transportadora;20/05/2026;28/05/2026;25/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152296;19/05/2026;1;LOU01;42769;20/05/2026;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;20/05/2026;20/05/2026;20/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152305;20/05/2026;1;LOU01;42791;20/05/2026;44835585;BMA LOCACOES LTDA;CABEDELO;PB;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;20/05/2026;03/06/2026;25/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152307;20/05/2026;1;LOU01;42814;20/05/2026;662531;MILLS ESTRUTURAS SERV DE ENGENH SA;CONTAGEM;MG;XD BETIM;Agregado;20/05/2026;25/05/2026;22/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152308;20/05/2026;1;LOU01;42810;20/05/2026;1500001053;AURA BRASIL TRANSPORTES MAQ E EQUIP LTDA;SALVADOR;BA;TERMACO TERM. M. CONT. SERV ACESS. LTDA;Transportadora;20/05/2026;27/05/2026;27/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152309;20/05/2026;1;LOU01;42815;20/05/2026;695544;TRIMAK ENGENHARIA E COM. LTDA;LAGOA SANTA;MG;XD BETIM;Agregado;20/05/2026;25/05/2026;22/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152310;20/05/2026;1;LOU01;42804;20/05/2026;1500001176;AURABRASIL - TRANSPORTES MAQUINAS E EQUI;RIO DE JANEIRO;RJ;RODOVIARIO CAMILO DOS SANTOS FILHO LTDA;Transportadora;20/05/2026;26/05/2026;26/05/2026;Entregue No Prazo;26/05 - Em processo de entrega. | Reprogramação da data prevista, devido fortes chuvas na região.;;Entrega Finalizada;-;Entregue No Prazo
152311;20/05/2026;1;LOU01;42795;20/05/2026;243781;LOCAR TRANSPORTES TECNICOS E GUINDASTES ;GUARULHOS;SP;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;20/05/2026;21/05/2026;21/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152314;20/05/2026;1;LOU01;42804;20/05/2026;1500001176;AURABRASIL - TRANSPORTES MAQUINAS E EQUI;RIO DE JANEIRO;RJ;RODOVIARIO CAMILO DOS SANTOS FILHO LTDA;Transportadora;20/05/2026;26/05/2026;26/05/2026;Entregue No Prazo;26/05 - Em processo de entrega. | Reprogramação da data prevista, devido fortes chuvas na região.;;Entrega Finalizada;-;Entregue No Prazo
152315;20/05/2026;1;LOU01;42807;20/05/2026;668009;TRIMAK ENGENHARIA E COMERCIO LTDA;RIO DE JANEIRO;RJ;RODOVIARIO CAMILO DOS SANTOS FILHO LTDA;Transportadora;20/05/2026;25/05/2026;22/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152316;20/05/2026;1;LOU01;42780;20/05/2026;46237967;SINGULAR LOCACAO LTDA;HORTOLANDIA;SP;MVT CAMPINAS - COMERCIO, LOGISTICA E;Transportadora;20/05/2026;21/05/2026;21/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152317;20/05/2026;1;LOU01;42792;20/05/2026;5930544;DCCO DISTRIBUIDORA DE MAQUINAS E EQUIP;GOIANIA;GO;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;20/05/2026;26/05/2026;22/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152318;20/05/2026;1;LOU01;42794;20/05/2026;46437967;KAIROS F E A SISTEMAS E EQUIPAMENTOS LTD;CARAPICUIBA;SP;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;20/05/2026;25/05/2026;21/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152319;20/05/2026;1;LOU01;42795;20/05/2026;243781;LOCAR TRANSPORTES TECNICOS E GUINDASTES ;GUARULHOS;SP;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;20/05/2026;21/05/2026;21/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152321;20/05/2026;1;LOU01;42797;20/05/2026;694455;SUPORTE EQUIPAMENTOS LTDA;NOVA LIMA;MG;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;20/05/2026;26/05/2026;22/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152322;20/05/2026;1;LOU01;42812;20/05/2026;45045041;TRADIMAQ LTDA PARAUAPEBAS PA;PARAUAPEBAS;PA;CARVALIMA TRANSP. LTDA;Transportadora;20/05/2026;04/06/2026;26/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152323;20/05/2026;1;LOU01;42798;20/05/2026;1500000958;TRIMAK ENGENHARIA E COMERCIO LTDA;SERRA;ES;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;20/05/2026;26/05/2026;26/05/2026;Entregue No Prazo;25/05 - Destinatário Ausente;;Entrega Finalizada;Cliente;Entregue No Prazo
152324;20/05/2026;1;LOU01;42806;20/05/2026;695262;TEREX LATIN AMERICA IND COM EQ CON LTDA;CARIACICA;ES;RODOVIARIO CAMILO DOS SANTOS FILHO LTDA;Transportadora;20/05/2026;26/05/2026;26/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152325;20/05/2026;1;LOU01;42813;20/05/2026;6500057655;JAAL COMERCIO E SERVICOS LTDA;SAO JOSE DOS CAMPOS;SP;XD DDA;Agregado;20/05/2026;22/05/2026;21/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152326;20/05/2026;2;LOU01;42778;20/05/2026;15944437;APC PLATAFORMAS ELEVATORIAS EIRELI;PAULINIA;SP;MVT CAMPINAS - COMERCIO, LOGISTICA E;Transportadora;20/05/2026;25/05/2026;22/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152328;20/05/2026;1;LOU01;42805;20/05/2026;1500001247;TEREX LATIN AMERICA IND COM EQ CON LTDA;CARIACICA;ES;RODOVIARIO CAMILO DOS SANTOS FILHO LTDA;Transportadora;20/05/2026;26/05/2026;26/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152330;20/05/2026;2;LOU01;42808;20/05/2026;1500000958;TRIMAK ENGENHARIA E COMERCIO LTDA;SERRA;ES;RODOVIARIO CAMILO DOS SANTOS FILHO LTDA;Transportadora;20/05/2026;26/05/2026;25/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152331;20/05/2026;1;LOU01;42793;20/05/2026;706514;DEGRAUS ANDAIMES MAQUINAS E EQUIPAMENTOS;ARARAQUARA;SP;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;20/05/2026;22/05/2026;21/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152332;20/05/2026;1;LOU01;42793;20/05/2026;706514;DEGRAUS ANDAIMES MAQUINAS E EQUIPAMENTOS;ARARAQUARA;SP;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;20/05/2026;22/05/2026;21/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152313;20/05/2026;1;LOU01;42847;21/05/2026;694156;OTTO LOCADORA DE MAQUINAS E EQUIPAMENTOS;OSASCO;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;21/05/2026;22/05/2026;21/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152320;20/05/2026;1;LOU01;42846;21/05/2026;695283;NCL PAULA COMERCIO E SERVICOS LTDA ME;SAO PAULO;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;21/05/2026;22/05/2026;21/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152327;20/05/2026;1;LOU01;42846;21/05/2026;695283;NCL PAULA COMERCIO E SERVICOS LTDA ME;SAO PAULO;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;21/05/2026;22/05/2026;21/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152329;20/05/2026;1;LOU01;42845;21/05/2026;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;21/05/2026;22/05/2026;21/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152333;20/05/2026;1;LOU01;42876;21/05/2026;23742;CUNZOLO MAQUINAS E EQUIPAMENTOS LTDA;SAO JOSE DOS CAMPOS;SP;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;21/05/2026;25/05/2026;22/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152334;20/05/2026;1;LOU01;42885;21/05/2026;1500001044;LOKAN MAQUINAS E EQUIPAMENTOS;BAURU;SP;MVT CAMPINAS - COMERCIO, LOGISTICA E;Transportadora;21/05/2026;26/05/2026;22/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152335;21/05/2026;1;LOU01;42844;21/05/2026;695278;HTJ COMERCIO DE PECAS LTDA;SANTANA DE PARNAIBA;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;21/05/2026;22/05/2026;21/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152336;21/05/2026;1;LOU01;42887;21/05/2026;44838570;ELI PECAS E ACESSORIOS;SAO JOSE DOS PINHAIS;PR;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;21/05/2026;28/05/2026;22/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152347;21/05/2026;1;LOU01;42875;21/05/2026;15944437;APC PLATAFORMAS ELEVATORIAS EIRELI;PAULINIA;SP;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;21/05/2026;26/05/2026;22/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152348;21/05/2026;1;LOU01;42875;21/05/2026;15944437;APC PLATAFORMAS ELEVATORIAS EIRELI;PAULINIA;SP;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;21/05/2026;26/05/2026;22/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152349;21/05/2026;1;LOU01;42884;21/05/2026;1500001045;D. E. RIBEIRO MAQUINAS - ME;HORTOLANDIA;SP;MVT CAMPINAS - COMERCIO, LOGISTICA E;Transportadora;21/05/2026;26/05/2026;22/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152350;21/05/2026;1;LOU01;42877;21/05/2026;45739123;ELEVATP LOCACOES LTDA;GARIBALDI;RS;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;21/05/2026;29/05/2026;25/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
152352;21/05/2026;1;LOU01;42875;21/05/2026;15944437;APC PLATAFORMAS ELEVATORIAS EIRELI;PAULINIA;SP;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;21/05/2026;26/05/2026;22/05/2026;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
